id,title,course_id,created_at
5c09dba2ec4a8905900003de,La sexualidad,course-v1:UTPL+SARH4+2018_3,
5c09eb1bec4a89d342000355,Mi presentación,course-v1:UTPL+EAIG3+2018_3,
5c09eff1ec4a89a5b10004d6,Mi presentación,course-v1:UTPL+EFHE10+2018_3,
5c09f099ec4a89a5b10004d8,Presentación,course-v1:UTPL+EAUF3+2018_3,
5c09f2b3ec4a892f070003f3,Presentación,course-v1:UTPL+JIT10+2018_3,
5c0a0053ec4a892f070003fa,Presentación,course-v1:UTPL+FERBEV8+2018_3,
5c0a05f7ec4a89a5b10004de,¿ Qué es la sexualidad y su significado?,course-v1:UTPL+SARH4+2018_3,
5c0a0621ec4a8905900003f6,La sexualidad ,course-v1:UTPL+SARH4+2018_3,
5c0a778bec4a89a5b10004e4,La sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0a7b2bec4a89a5b10004e7,La sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0a899aec4a8905900003fc,saludos,course-v1:UTPL+FERBEV8+2018_3,
5c0a998cec4a89a5b10004f4,#Usodelas TICUTPL,course-v1:UTPL+UTIC5+2018_3,
5c0a9af8ec4a89a5b10004f7,Problema de la plataforma,course-v1:UTPL+SARH4+2018_3,
5c0a9ef4ec4a89a5b10004fd,Presentacion,course-v1:UTPL+FERBEV8+2018_3,
5c0aa077ec4a892f07000412,Saludos ,course-v1:UTPL+AIRPOLLUTION9+2018_3,
5c0aa695ec4a89d342000375,La sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0aac2eec4a890590000408,#UsodelasTICUTPL,course-v1:UTPL+UTIC5+2018_3,
5c0aba02ec4a89d34200037b,Problemas test semanal,course-v1:UTPL+COOSU4+2018_3,
5c0abca2ec4a89a5b100050d,La Sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0ac7f0ec4a890590000415,La sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0ad5ebec4a89d342000385,Sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0ae062ec4a892f07000428,¿Qué es la sexualidad?,course-v1:UTPL+SARH4+2018_3,
5c0aed1cec4a89a5b1000521,#Usodelas TICUTPL,course-v1:UTPL+UTIC5+2018_3,
5c0af1ebec4a89a5b1000524,Presentación,course-v1:UTPL+AIRPOLLUTION9+2018_3,
5c0af467ec4a89a5b1000527,Twitter,course-v1:UTPL+UTIC5+2018_3,
5c0af729ec4a890590000420,Presentacion,course-v1:UTPL+SARH4+2018_3,
5c0b09e3ec4a89a5b1000535,Presentación ,course-v1:UTPL+EAUF3+2018_3,
5c0b1080ec4a892f07000435,Saludos,course-v1:UTPL+UTIC5+2018_3,
5c0b2628ec4a89a5b1000544,saludos,course-v1:UTPL+HG10+2018_3,
5c0b2cf8ec4a892f0700043e,Saludos,course-v1:UTPL+AUDIOVPRO4+2018_3,
5c0b2efbec4a89d3420003a2,Saludos,course-v1:UTPL+AUDIOVPRO4+2018_3,
5c0b326aec4a89d3420003a5,PRESENTACIÓN ,course-v1:UTPL+AMOCR4+2018_3,
5c0b330bec4a89d3420003a7,la sexualdiad,course-v1:UTPL+SARH4+2018_3,
5c0b3d11ec4a89a5b1000557,Solicito un cambio en el formato del reto 1. Estimada profe: Natacha Fierro Jaramillo,course-v1:UTPL+CD10+2018_3,
5c0b3fbcec4a89d3420003ad,PRESENTACIÓN,course-v1:UTPL+AKOMP10+2018_3,
5c0b5972ec4a892f0700044c,Presentación,course-v1:UTPL+AUDIOVPRO4+2018_3,
5c0bba7cec4a890590000443,Presentacion,course-v1:UTPL+AMOCR4+2018_3,
5c0bc144ec4a890590000446,Presentación ,course-v1:UTPL+FERBEV8+2018_3,
5c0bcf80ec4a89059000044a,Saludo,course-v1:UTPL+EFHE10+2018_3,
5c0bd248ec4a892f07000453,Presentación al curso,course-v1:UTPL+ANTRPY3+2018_3,
5c0bd36aec4a89059000044c,Presentacion,course-v1:UTPL+EFHE10+2018_3,
5c0bd3a4ec4a892f07000455,Presentacion,course-v1:UTPL+AIRPOLLUTION9+2018_3,
5c0bd6a7ec4a89d3420003b9,Sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0bf06bec4a892f0700045f,Saludos mi twiter es,course-v1:UTPL+UTIC5+2018_3,
5c0bf19aec4a892f07000463,saludo,course-v1:UTPL+HG10+2018_3,
5c0bf3c8ec4a892f07000465,Saludos,course-v1:UTPL+AUDIOVPRO4+2018_3,
5c0bf94aec4a890590000456,¿Qué es la sexualidad?,course-v1:UTPL+SARH4+2018_3,
5c0c010aec4a89a5b100056c,Blog 1,course-v1:UTPL+SARH4+2018_3,
5c0c1660ec4a892f07000471,Saludos,course-v1:UTPL+AMOCR4+2018_3,
5c0c205bec4a890590000462,SEXUALIDAD,course-v1:UTPL+SARH4+2018_3,
5c0c2d20ec4a89d3420003cd,Sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0c2d54ec4a892f07000477,saludos,course-v1:UTPL+AMOCR4+2018_3,
5c0c3290ec4a892f07000479,Habilitar TEST semana 1,course-v1:UTPL+COOSU4+2018_3,
5c0c360bec4a892f0700047c,Dario,course-v1:UTPL+UTIC5+2018_3,
5c0c3a2dec4a89d3420003cf,agultura urbana,course-v1:UTPL+HG10+2018_3,
5c0c4783ec4a89059000046f,¿Qué es la sexualidad?,course-v1:UTPL+SARH4+2018_3,
5c0c4af9ec4a890590000473,SEXUALIDAD,course-v1:UTPL+SARH4+2018_3,
5c0c4f16ec4a89a5b1000586,Presentación ,course-v1:UTPL+FERBEV8+2018_3,
5c0c55d9ec4a892f07000486,Presentación ,course-v1:UTPL+JIT10+2018_3,
5c0c57b9ec4a89059000047a,Que es la sexualidad.,course-v1:UTPL+SARH4+2018_3,
5c0c5ed6ec4a89a5b1000591,¿Qué es la sexualidad?,course-v1:UTPL+SARH4+2018_3,
5c0c6210ec4a89d3420003e5,"Partiendo de los conceptos de Agricultura Urbana y Periurbana, ¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos (¿autoconsumo, comercialización?  ¿Ambas?) y, a las condiciones ambientales y sociales de la comunidad en la que está trabajando Agricultura Urbana y Periurbana, ¿en su municipio o comunidad?",course-v1:UTPL+HG10+2018_3,
5c0c7302ec4a89d3420003ec,¿Qué es la sexualidad y qué significa para mí?,course-v1:UTPL+SARH4+2018_3,
5c0c78d8ec4a89a5b10005a2,Presentación Curso,course-v1:UTPL+EAIG3+2018_3,
5c0c7c42ec4a892f0700049a,Presentación Curso,course-v1:UTPL+EAUF3+2018_3,
5c0c7d2dec4a89a5b10005a5,Reto 1,course-v1:UTPL+AMOCR4+2018_3,
5c0c7fdbec4a89a5b10005a8,Presentación Curso,course-v1:UTPL+JIT10+2018_3,
5c0c8340ec4a89d3420003f5,Agricultura urbana y periurbana,course-v1:UTPL+HG10+2018_3,
5c0c8a4eec4a89a5b10005ad,Presentación,course-v1:UTPL+CD10+2018_3,
5c0c8cc2ec4a890590000499,Agricultura Urbana y Periurbana ,course-v1:UTPL+HG10+2018_3,
5c0c9053ec4a89a5b10005b1,¿Qué es la sexualidad y que significa? ,course-v1:UTPL+SARH4+2018_3,
5c0c924dec4a89d3420003fb,Saludos,course-v1:UTPL+FERBEV8+2018_3,
5c0cac1dec4a89a5b10005bb,Validación de la materia,course-v1:UTPL+ANTRPY3+2018_3,
5c0caea1ec4a892f070004ab,https://twitter.com/jotacifuentes1,course-v1:UTPL+UTIC5+2018_3,
5c0cdb60ec4a892f070004ae,Bachiller técnico en comercio y administración.,course-v1:UTPL+EAIG3+2018_3,
5c0cff45ec4a89a5b10005c0,Reto,course-v1:UTPL+AMOCR4+2018_3,
5c0d1790ec4a89d342000401,Presentación,course-v1:UTPL+CD10+2018_3,
5c0d2521ec4a89a5b10005cb,SALUDO,course-v1:UTPL+EAAM3+2018_3,
5c0d254eec4a89a5b10005cd,SALUDOS,course-v1:UTPL+AIRPOLLUTION9+2018_3,
5c0d30a8ec4a8905900004a7,¿QUE ES LA SEXUALIDAD  Y QUE SIGNIFICA PARA MI?,course-v1:UTPL+SARH4+2018_3,
5c0d37e9ec4a892f070004b6,"Que es la sexualidad, y que significa para mi.",course-v1:UTPL+SARH4+2018_3,
5c0d3b34ec4a892f070004b9,La sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0d3eccec4a8905900004ad,saludo,course-v1:UTPL+COOSU4+2018_3,
5c0d3f1eec4a89a5b10005d7,habilitar test,course-v1:UTPL+COOSU4+2018_3,
5c0d4b03ec4a892f070004be,¿Que es la sexualidad?,course-v1:UTPL+SARH4+2018_3,
5c0d4bc8ec4a8905900004b0,¿Qué significa la sexualidad para mí?,course-v1:UTPL+SARH4+2018_3,
5c0d4c28ec4a8905900004b2,Foro y test,course-v1:UTPL+COOSU4+2018_3,
5c0d5299ec4a8905900004b7,Agricultura Urbana y pecuniaria,course-v1:UTPL+HG10+2018_3,
5c0d5693ec4a89d342000415,saludos,course-v1:UTPL+AIRPOLLUTION9+2018_3,
5c0d5702ec4a89a5b10005e3,¿Que significado tiene la sexualidad para mi ? ,course-v1:UTPL+SARH4+2018_3,
5c0d57c6ec4a8905900004bc,Presentacion ,course-v1:UTPL+FERBEV8+2018_3,
5c0d5d70ec4a8905900004bf,Agricultura Urbana y Periurbana,course-v1:UTPL+HG10+2018_3,
5c0d6336ec4a892f070004c8,SALUDO,course-v1:UTPL+COOSU-Ed2+2018_1,
5c0d63e8ec4a89a5b10005e6,Sexualidad... qué es y lo que significa ésta para cada uno de nosostros.,course-v1:UTPL+SARH4+2018_3,
5c0d66e1ec4a89d342000419,Plataformas de aprendizaje,course-v1:UTPL+UTIC5+2018_3,
5c0d6c69ec4a89a5b10005f2,Presentación,course-v1:UTPL+FERBEV8+2018_3,
5c0d74efec4a89a5b10005fa,Sexualidad... qué es y lo que significa ésta para cada uno de nosotros.,course-v1:UTPL+SARH4+2018_3,
5c0d7599ec4a89a5b10005fc,Agricultura urbana y periurbana,course-v1:UTPL+HG10+2018_3,
5c0d845dec4a89a5b1000606,Sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0d8519ec4a8905900004cf,Foro de Presentación  ,course-v1:UTPL+HG10+2018_3,
5c0d9007ec4a892f070004d3,Saludos,course-v1:UTPL+AMOCR4+2018_3,
5c0d9e7fec4a89a5b1000612,Sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0da326ec4a8905900004d9,Buenas tardes ,course-v1:UTPL+AKOMP10+2018_3,
5c0da329ec4a89a5b1000614,Agricultura Urbana y Periurbana,course-v1:UTPL+HG10+2018_3,
5c0da5cbec4a8905900004db,Reto semana 1 Problema ,course-v1:UTPL+EAIG3+2018_3,
5c0e6c68ec4a89c258000003,Agricultura Urbana y Periurbana.,course-v1:UTPL+HG10+2018_3,
5c0e6eb4ec4a89436a000002,Sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0e7245ec4a89436a000004,Presentacion,course-v1:UTPL+AKOMP10+2018_3,
5c0e741eec4a89436a000006,Uso de las TIC,course-v1:UTPL+UTIC5+2018_3,
5c0e870aec4a89436a000010,Saludos ,course-v1:UTPL+AIRPOLLUTION9+2018_3,
5c0e9288ec4a89c25800000a,Agricultura Urbana y Periurbana,course-v1:UTPL+HG10+2018_3,
5c0e9ae4ec4a89d72000000f,LA IMPORTANCIA DE LA TIC.,course-v1:UTPL+UTIC5+2018_3,
5c0e9b68ec4a89d720000011,LA IMPORTANCIA DE LA TIC,course-v1:UTPL+UTIC5+2018_3,
5c0e9ba0ec4a89436a00001d,LA IMPORTANCIA DE LA TIC,course-v1:UTPL+UTIC5+2018_3,
5c0e9bd8ec4a89d720000013,¿Qué pasó test semana 1?,course-v1:UTPL+COOSU4+2018_3,
5c0eac49ec4a89436a000025,FORO Y TEST,course-v1:UTPL+COOSU4+2018_3,
5c0eb81cec4a89a564000023,Sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0eb873ec4a89d72000001c,Saludos,course-v1:UTPL+AMOCR4+2018_3,
5c0eb890ec4a89436a000029,usuarion twitter,course-v1:UTPL+UTIC5+2018_3,
5c0ec2e0ec4a89436a00002b,Agricultura Urbana y Periurbana,course-v1:UTPL+HG10+2018_3,
5c0eca11ec4a89c258000015,¿Que es la sexualidad?,course-v1:UTPL+SARH4+2018_3,
5c0eced4ec4a89a564000028,PRESENTACIÓN,course-v1:UTPL+UTIC5+2018_3,
5c0ed023ec4a89436a000031,Agricultura urbana y peri-urbana ,course-v1:UTPL+HG10+2018_3,
5c0edfbbec4a89a564000032,Presentación,course-v1:UTPL+CD10+2018_3,
5c0ee087ec4a89436a000036,Presentación,course-v1:UTPL+EVOLFUND3+2018_3,
5c0ef294ec4a89436a00003f,Tarea 1 de TIC,course-v1:UTPL+UTIC5+2018_3,
5c0ef897ec4a89d720000035,Agricultura Urbana y Periurbana,course-v1:UTPL+HG10+2018_3,
5c0f02abec4a89c258000028,Que es esto? ,course-v1:UTPL+JIT10+2018_3,
5c0f08a2ec4a89436a000046,Sexualidad ,course-v1:UTPL+SARH4+2018_3,
5c0f106fec4a89d72000003f,Qué es la sexualidad?,course-v1:UTPL+SARH4+2018_3,
5c0f164fec4a89436a00004d,Definición de Sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0f178bec4a89c258000035,ayuda para realizar los cuestionarios,course-v1:UTPL+AIRPOLLUTION9+2018_3,
5c0f187bec4a89a564000045,la sexualidad ,course-v1:UTPL+SARH4+2018_3,
5c0f204fec4a89a564000048,Presentación,course-v1:UTPL+EFHE10+2018_3,
5c0f22dcec4a89c25800003a,Agricultura urbana y Periurbana,course-v1:UTPL+HG10+2018_3,
5c0f2771ec4a89a56400004b,PROCESO PRODUCCION,course-v1:UTPL+JIT10+2018_3,
5c0f2980ec4a89a56400004e,La Sexualidad,course-v1:UTPL+SARH4+2018_3,
5c0f2990ec4a89c258000040,Semana 2 - Negociación,course-v1:UTPL+AMOCR4+2018_3,
5cbf9308ec4a89684100051c,Uso de las Tic,course-v1:UTPL+UTIC6+2019_1,
5cbf934dec4a89a9ae0004e1,GoConqr,course-v1:UTPL+UTIC6+2019_1,
5cbf95dfec4a89684100051d,Auto-presentarme,course-v1:UTPL+MKTING1+2019_1,
5cbf97f2ec4a89109f0005fc,Presentación,course-v1:UTPL+MCS1+2019_1,
5cbfa539ec4a89109f000601,Agricultura Urbana y Periurbana,course-v1:UTPL+HG11+2019_1,
5cbfa5e3ec4a89a9ae0004e7,vino,course-v1:UTPL+AKOMP11+2019_1,
5cbfabf3ec4a89a9ae0004e8,Agricultura Urbana y Periurbana,course-v1:UTPL+HG11+2019_1,
5cbfb0d9ec4a89109f000604,"Partiendo de los conceptos de Agricultura Urbana y Periurbana, ¿cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos (¿autoconsumo, comercialización? ¿Ambas?) y, a las condiciones ambientales y sociales de la comunidad en la que está trabajando Agricultura Urbana y Periurbana, ¿en su municipio o comunidad? ",course-v1:UTPL+HG11+2019_1,
5cbfb4aaec4a896841000525,Agricultura urbana y periurbana,course-v1:UTPL+HG11+2019_1,
5cbfc490ec4a89a9ae0004ef,ACTIVIDAD 1,course-v1:UTPL+ADMINI1+2019_1,
5cbfe049ec4a8992400005b3,Agricultura Urbana y Periurbana,course-v1:UTPL+HG11+2019_1,
5cc0604fec4a896841000539,saludos,course-v1:UTPL+UTIC6+2019_1,
5cc0625cec4a8992400005b9,RETO 2,course-v1:UTPL+EAIG4+2019_1,
5cc06e9aec4a89684100053e,Agricultura Urbana y Periurbana,course-v1:UTPL+HG11+2019_1,
5cc07332ec4a89a9ae000500,"Foro 1 , Roxana Freire Cely",course-v1:UTPL+HG11+2019_1,
5cc07fa1ec4a89109f000615,AGRICULTURA URBANA Y PERIURBANA,course-v1:UTPL+HG11+2019_1,
5cc083c6ec4a896841000542,Instrucciones Test,course-v1:UTPL+REALNAT1+2019_1,
5cc08f23ec4a896841000543,"Agricultura Urbana y Periurbana,",course-v1:UTPL+HG11+2019_1,
5cc09753ec4a896841000545,No se me activan los contenidos de la semana,course-v1:UTPL+DRCII1+2019_1,
5cc0af57ec4a89109f000619,AGRICULTURA URBNA Y PERIURBANA,course-v1:UTPL+HG11+2019_1,
5cc0b5bcec4a896841000548,Presentación ,course-v1:UTPL+AKOMP11+2019_1,
5cc0ea1dec4a8992400005ce,Presentación,course-v1:UTPL+SCLPSY1+2019_1,
5cc0f741ec4a89109f000626,FORO SEMANA 2,course-v1:UTPL+GPDGY1+2019_1,
5cc11ee8ec4a89a9ae000521,Saludos,course-v1:UTPL+EAAM4+2019_1,
5cc123e5ec4a89109f000632,Agricultura urbana y periurbana,course-v1:UTPL+HG11+2019_1,
5cc12545ec4a89a9ae000525,Presentación,course-v1:UTPL+HG11+2019_1,
5cc13b12ec4a896841000565,PRESENTACIÓN,course-v1:UTPL+MKTING1+2019_1,
5cc14a70ec4a89109f000637,PRESENTACION,course-v1:UTPL+ADMINI1+2019_1,
5cc1aefeec4a8992400005f2,Presentación,course-v1:UTPL+INTRECON+2019_1,
5cc1d2f1ec4a89a9ae00053b,FORO 1 ,course-v1:UTPL+HG11+2019_1,
5cc1ef79ec4a8992400005fe,Presentación ,course-v1:UTPL+AIRPOLLUTION10+2019_1,
5cc1f2cbec4a896841000574,discusion,course-v1:UTPL+UTIC6+2019_1,
5cc20238ec4a89109f000649, LAS TIC,course-v1:UTPL+UTIC6+2019_1,
5cc204bbec4a89a9ae000545,prueba,course-v1:UTPL+AIRPOLLUTION10+2019_1,
5cc21276ec4a89a9ae000548,Usuario de Twitter,course-v1:UTPL+UTIC6+2019_1,
5cc218e1ec4a89684100057c,Las Tic,course-v1:UTPL+UTIC6+2019_1,
5cc219f1ec4a89a9ae00054c,diferencias,course-v1:UTPL+SCLPSY1+2019_1,
5cc21bf4ec4a89684100057f,Foro semana 2,course-v1:UTPL+UTIC6+2019_1,
5cc21efcec4a896841000584,Presentación,course-v1:UTPL+DBMAA3+2019_1,
5cc23108ec4a899240000610,Evaluación 1,course-v1:UTPL+DBMAA3+2019_1,
5cc2318aec4a89109f00064f,Evaluar compañeros,course-v1:UTPL+DBMAA3+2019_1,
5cc23cfeec4a89a9ae000554,Agricultura Urbana y periurbana.,course-v1:UTPL+HG11+2019_1,
5cc26616ec4a89a9ae00055a,Agricultura Urbana y Periurbana,course-v1:UTPL+HG11+2019_1,
5cc26688ec4a89109f00065f,RETOS,course-v1:UTPL+EAIG4+2019_1,
5cc26be6ec4a89a9ae00055d,Test 1 y 2,course-v1:UTPL+COOSU5+2019_1,
5cc2758eec4a896841000595,Inquietud respecto a la PLATAFORMA,course-v1:UTPL+INTRECON+2019_1,
5cc320afec4a899240000631,Para el profesor,course-v1:UTPL+MKTING1+2019_1,
5cc32283ec4a899240000633,Para el profesor (Problemas en la actividad 1),course-v1:UTPL+ADMINI1+2019_1,
5cc32a00ec4a899240000635,INCONVENIENTES PLATAFORMA,course-v1:UTPL+ADMINI1+2019_1,
5cc33248ec4a899240000638,Avance del Curso,course-v1:UTPL+PRESCHEDU1+2019_1,
5cc34e41ec4a8968410005ae,Uso de las TIC,course-v1:UTPL+UTIC6+2019_1,
5cc34f48ec4a89a9ae00056f,Twitter,course-v1:UTPL+UTIC6+2019_1,
5cc3524fec4a89924000063d,Foro,course-v1:UTPL+HG11+2019_1,
5cc354bdec4a89a9ae000571,Agricultura Urbana,course-v1:UTPL+HG11+2019_1,
5cc38637ec4a899240000646,La agricultura Urbana y Periurbana ,course-v1:UTPL+HG11+2019_1,
5cc38780ec4a89a9ae000579,Foro Agricultura Urbana y Periurbana,course-v1:UTPL+HG11+2019_1,
5cc3a04bec4a8968410005bc,Extensionista rural,course-v1:UTPL+CD11+2019_1,
5cc3a9bcec4a89109f00067a,Agricultura Urbana y Periurbana,course-v1:UTPL+HG11+2019_1,
5cc3aacfec4a89924000064a,¿Cuál es el rol más importante de un extensionista en una comunidad rural?,course-v1:UTPL+CD11+2019_1,
5cc3c5cfec4a89924000064f,¿Cuál es el rol más importante de un extensionista en una comunidad rural?,course-v1:UTPL+CD11+2019_1,
5cc3cfd0ec4a899240000652,Mini Reto1,course-v1:UTPL+DBMAA3+2019_1,
5cc4823aec4a89a9ae000586,Presentación.,course-v1:UTPL+EFHE11+2019_1,
5cc48923ec4a8968410005c5,Agricultura urbana y periurbana,course-v1:UTPL+HG11+2019_1,
5cc4940aec4a89a9ae00058b,Twitter,course-v1:UTPL+UTIC6+2019_1,
5cc4c3f3ec4a89924000065e,Que es un huerto familiar ,course-v1:UTPL+HG11+2019_1,
5cc4ce17ec4a89a9ae000590,..**Agricultura urbana y periurbana**,course-v1:UTPL+HG11+2019_1,
5cc4e131ec4a899240000663,Reto 1,course-v1:UTPL+EAIG4+2019_1,
5cc4fb44ec4a89109f00068b,#UsodelasTICUTPL,course-v1:UTPL+UTIC6+2019_1,
5cc4fccfec4a89a9ae00059b,presentación ,course-v1:UTPL+UTIC6+2019_1,
5cc4fd57ec4a8968410005d4,presentación ,course-v1:UTPL+UTIC6+2019_1,
5cc50a12ec4a89109f00068f,CONDUCTISMO Y COGNITIVISMO,course-v1:UTPL+GPDGY1+2019_1,
5cc50facec4a89a9ae0005a5,tengo duda en las autoevaluaciones,course-v1:UTPL+ETHIC1+2019_1,
5cc5181aec4a89109f000697,Linea de tiempo,course-v1:UTPL+COMPFUND1+2019_1,
5cc53154ec4a8968410005df,AGRICULTURA URBANA Y PERIURBANA,course-v1:UTPL+HG11+2019_1,
5cc57c90ec4a8968410005e3,RETO 2,course-v1:UTPL+EAIG4+2019_1,
5cc5ae5cec4a89109f00069e,¿Cuál es el rol más importante de un extensionista en una comunidad rural?,course-v1:UTPL+CD11+2019_1,
5cc5b2dcec4a8968410005e5,Agricultura Urbana y Periurbana,course-v1:UTPL+HG11+2019_1,
5cc5e731ec4a89924000066e,@CalapiPeter,course-v1:UTPL+UTIC6+2019_1,
5cc5eb59ec4a89109f0006a4,Evaluación,course-v1:UTPL+COOSU5+2019_1,
5cc60473ec4a89109f0006a8,AGRICULTURA URBANA Y PERIURBANA,course-v1:UTPL+HG11+2019_1,
5cc61822ec4a89a9ae0005b1,PROBLEMA EN LA PLATAFORMA,course-v1:UTPL+ADMINI1+2019_1,
5cc61f23ec4a89924000067b,TAREA,course-v1:UTPL+EAIG4+2019_1,
5cc62c64ec4a8968410005ea,Twitter Wilkelmar David,course-v1:UTPL+UTIC6+2019_1,
5cc6362fec4a89a9ae0005b7,MÁS FUENTES POR FAVOR,course-v1:UTPL+MKTING1+2019_1,
5cc63912ec4a899240000681,Por favor ayúdeme para poder enviar el test. ,course-v1:UTPL+COOSU5+2019_1,
5cc63973ec4a89a9ae0005bc,Link Entrevista Reto 2,course-v1:UTPL+EAIG4+2019_1,
5cc639e7ec4a8968410005ed,Barra de progreso,course-v1:UTPL+DRCI1+2019_1,
5cc63b1dec4a89a9ae0005bd,Barra de progreso,course-v1:UTPL+COMPFUND1+2019_1,
5cc648c6ec4a8968410005f5,Foro de Presentacion,course-v1:UTPL+AUDIOVPRO5+2019_1,
5cc64bebec4a899240000684,Twitter,course-v1:UTPL+UTIC6+2019_1,
5cc64d10ec4a89a9ae0005c2,reto 2 ,course-v1:UTPL+EAIG4+2019_1,
5cc6520cec4a899240000688,Conductismo Vs. Cognitivismo,course-v1:UTPL+GPDGY1+2019_1,
5cc65e02ec4a89924000068b,Hola,course-v1:UTPL+UTIC6+2019_1,
5cc66155ec4a89109f0006b4,reto 1 ,course-v1:UTPL+AUDIOVPRO5+2019_1,
5cc66c2bec4a89109f0006b6,ACTIVIDAD 2,course-v1:UTPL+UTIC6+2019_1,
5cc6744bec4a896841000603,RETO 2,course-v1:UTPL+EAIG4+2019_1,
5cc67466ec4a89109f0006be,Entrevista,course-v1:UTPL+EAIG4+2019_1,
5cc695d8ec4a89a9ae0005d0,Agricultura Urbana y Periurbana,course-v1:UTPL+HG11+2019_1,
5cc6d458ec4a89109f0006c6,FORO 1,course-v1:UTPL+SRM11+2019_1,
5cc6ea97ec4a89109f0006c9,saludo,course-v1:UTPL+UTIC6+2019_1,
5cc70945ec4a89684100060b,RESPUESTAS A INCONVENIENTES CON PLATAFORMA,course-v1:UTPL+ADMINI1+2019_1,
5cc71549ec4a8992400006a4,Saludos cordiales,course-v1:UTPL+UTIC6+2019_1,
5cc715aaec4a89a9ae0005d7,Extensión Rural,course-v1:UTPL+CD11+2019_1,
5cc71fd4ec4a89a9ae0005db,FORO 1,course-v1:UTPL+AKOMP11+2019_1,
5cc72792ec4a8992400006b0,Presentación,course-v1:UTPL+EFHE11+2019_1,
5cc727dbec4a896841000616,Test 2. Unidad 2. Semana 3,course-v1:UTPL+REALNAT1+2019_1,
5cc728adec4a8992400006b3,Reto 1 desapareció,course-v1:UTPL+DRCI1+2019_1,
5cc73a1dec4a8992400006c0,Actividad 2,course-v1:UTPL+UTIC6+2019_1,
5cc73dfaec4a89a9ae0005f4,Presentación,course-v1:UTPL+EFHE11+2019_1,
5cc745cdec4a89684100062b,Ética origen ,course-v1:UTPL+ETHIC1+2019_1,
5cc75375ec4a8992400006c4,Cuál es el rol más importante de un extensionista en una comunidad rural?,course-v1:UTPL+CD11+2019_1,
5cc75825ec4a89a9ae0005f9,Test semana 4,course-v1:UTPL+EAUF4+2019_1,
5cc774d4ec4a896841000630,Foro 1,course-v1:UTPL+EPSTGY1+2019_1,
5cc774e8ec4a89a9ae000600,Curso y proyecto terminado,course-v1:UTPL+CFTC+2015,
5cc77850ec4a8992400006cc,Herramientas didácticas para crear contenidos digitales,course-v1:UTPL+UTIC6+2019_1,
5cc784dfec4a896841000633,Agricultura urbana y priurbana,course-v1:UTPL+HG11+2019_1,
5cc78bc4ec4a89a9ae000604,RETO SEMANA 2,course-v1:UTPL+PRESCHEDU1+2019_1,
5cc78f42ec4a89a9ae000608,¿Cuál es el rol más importante de un extensionista en una comunidad rural?,course-v1:UTPL+CD11+2019_1,
5cc7b540ec4a89684100063d,¿Cuál es el rol más importante de un extensionista en una comunidad rural?,course-v1:UTPL+CD11+2019_1,
5cc7bc5cec4a89109f0006fe,Presentación,course-v1:UTPL+EFHE11+2019_1,
5cc7c647ec4a896841000640,El constructivismo,course-v1:UTPL+GPDGY1+2019_1,
5cc7ca6dec4a89a9ae000610,Presentación,course-v1:UTPL+AUDIOVPRO5+2019_1,
5cc7cffcec4a89109f000702,Observacion,course-v1:UTPL+AUDIOVPRO5+2019_1,
5cc7dbf7ec4a89109f000704,¡Mi cuenta de Twitter!,course-v1:UTPL+UTIC6+2019_1,
5cc8664aec4a89a9ae000615,¿Cual es el rol más importante de un extensionista en una comunidad rural?,course-v1:UTPL+CD11+2019_1,
5cc875ebec4a89109f00070b,el constructivismo,course-v1:UTPL+GPDGY1+2019_1,
5cc879d8ec4a89a9ae000618,pedagogia ,course-v1:UTPL+GPDGY1+2019_1,
5cc88838ec4a89a9ae00061a,Agricultura Urbana y Periurbana,course-v1:UTPL+HG11+2019_1,
5cc89575ec4a899c5b000001,Reto 1,course-v1:UTPL+AKOMP11+2019_1,
5cc89cedec4a898c3e000004,SEMANA 3,course-v1:UTPL+EFHE11+2019_1,
5cc8a4fbec4a899c5b000004,PRESENTACIÓN,course-v1:UTPL+EFHE11+2019_1,
5cc8a5efec4a89811f000005,CONSULTA,course-v1:UTPL+EFHE11+2019_1,
5cc8a8e6ec4a89811f000008,foro 1,course-v1:UTPL+AKOMP9+2018_2,
5cc8a986ec4a899c5b000008,biologia general,course-v1:UTPL+GENBIOL1+2019_1,
5cc8b6c7ec4a8977be00000c,"cuál crees que es el sistema de producción que más se adapta a los objetivos de la producción de alimentos (¿autoconsumo, comercialización?",course-v1:UTPL+HG11+2019_1,
5cc8db43ec4a89811f00000f,Reto 1,course-v1:UTPL+MCS1+2019_1,
